latitude,longitude,altitude,accuracy,altitudeAccuracy,heading,speed,timestamp
7.95390055,98.28670038,-8.066131591796875,3.216000080108642,,192.60000610351562,13.279999732971191,1653542596000
7.95377902,98.28667749,-8.112548828125,3.216000080108642,,192.1999969482422,13.630000114440918,1653542597000
7.95365065,98.28665248,-7.836761474609375,3.216000080108642,,192.10000610351562,14.130000114440918,1653542598000
7.95352603,98.2866277,-8.03765869140625,3.216000080108642,,192.8000030517578,14.079999923706055,1653542599000
7.95340145,98.2866008,-8.29248046875,3.216000080108642,,192.5,14.180000305175781,1653542600000
7.95327567,98.28657743,-8.330810546875,3.216000080108642,,190.3000030517578,14.220000267028809,1653542601000
7.95314932,98.28656592,-8.338287353515625,3.216000080108642,,184.39999389648438,13.970000267028809,1653542602000
7.95301972,98.28656993,-8.744049072265625,3.216000080108642,,174.6999969482422,14.119999885559082,1653542603000
7.95289365,98.28659718,-8.58612060546875,3.216000080108642,,166.6999969482422,14.140000343322754,1653542604000
7.95276889,98.28664436,-8.494903564453125,3.216000080108642,,157.0,14.489999771118164,1653542605000
7.95265824,98.28671004,-8.667388916015625,3.216000080108642,,147.5,14.460000038146973,1653542606000
7.9525475100000005,98.28678319,-8.453125,3.216000080108642,,140.89999389648438,14.779999732971191,1653542607000
7.95245486,98.28686483,-8.1024169921875,3.216000080108642,,141.0,13.819999694824219,1653542608000
7.9523528599999995,98.2869326,-7.751922607421875,3.216000080108642,,148.0,13.829999923706055,1653542609000
7.95223939,98.28698965,-7.053985595703125,3.216000080108642,,153.39999389648438,13.899999618530273,1653542610000
7.95212023,98.28702931,-7.00640869140625,3.216000080108642,,162.3000030517578,14.020000457763672,1653542611000
7.95199226,98.28705324,-7.1920166015625,3.216000080108642,,170.60000610351562,14.239999771118164,1653542612000
7.95185929,98.28706153,-7.204833984375,3.216000080108642,,179.5,14.4399995803833,1653542613000
7.95173109,98.28704613,-7.603363037109375,3.216000080108642,,188.8000030517578,14.550000190734863,1653542614000
7.95159843,98.28701401,-7.37939453125,3.216000080108642,,197.0,14.84000015258789,1653542615000
7.95147502,98.286962,-7.444732666015625,3.216000080108642,,204.39999389648438,14.720000267028809,1653542616000
7.9513608399999995,98.2868898,-7.4920654296875,3.216000080108642,,212.89999389648438,14.850000381469727,1653542617000
7.9512610200000005,98.28680515,-8.10009765625,3.216000080108642,,221.8000030517578,14.880000114440918,1653542618000
7.95116629,98.28670547,-7.939849853515625,3.216000080108642,,228.5,15.050000190734863,1653542619000
7.95107648,98.28660278,-8.3555908203125,3.216000080108642,,228.89999389648438,15.180000305175781,1653542620000
7.95098281,98.28650009,-8.52020263671875,3.216000080108642,,226.89999389648438,15.25,1653542621000
7.95088477,98.28640341,-8.684356689453125,3.216000080108642,,226.0,15.0600004196167,1653542622000
7.9507919,98.28630762,-8.631744384765625,3.216000080108642,,226.60000610351562,14.829999923706055,1653542623000
7.9507039299999995,98.28620839,-9.083038330078125,3.216000080108642,,228.8000030517578,14.520000457763672,1653542624000
7.95062461,98.28610339,-9.460174560546875,3.216000080108642,,232.0,14.510000228881836,1653542625000
7.95054301,98.28600036,-9.60064697265625,3.216000080108642,,232.10000610351562,14.520000457763672,1653542626000
7.9504623,98.28590242,-9.107574462890625,3.216000080108642,,230.5,14.050000190734863,1653542627000
7.95038011,98.28580792,-8.829315185546875,3.216000080108642,,229.60000610351562,13.800000190734863,1653542628000
7.95031291,98.28573388,-8.87591552734375,3.216000080108642,,228.1999969482422,11.5600004196167,1653542629000
7.95025393,98.2856715,-8.535491943359375,3.216000080108642,,226.8000030517578,9.890000343322754,1653542630000
7.95020118,98.28562132,-8.9737548828125,3.216000080108642,,224.5,8.1899995803833,1653542631000
7.95016168,98.28558501,-8.79132080078125,3.216000080108642,,222.6999969482422,6.110000133514404,1653542632000
7.950136,98.28556122,-9.05694580078125,3.216000080108642,,221.8000030517578,3.970000028610229,1653542633000
7.95012034,98.28554804,-9.347686767578125,3.216000080108642,,221.1999969482422,2.099999904632568,1653542634000
7.95011506,98.28554208,-9.331390380859375,3.216000080108642,,221.10000610351562,0.6899999976158141,1653542635000
7.95011661,98.2855367,-8.988677978515625,3.216000080108642,,,0.0,1653542636000
7.9501158400000005,98.28553259,-9.059539794921875,3.216000080108642,,,0.0,1653542637000
7.9501154,98.28553095,-8.595062255859375,3.216000080108642,,,0.0,1653542638000
7.95011565,98.28553047,-8.366546630859375,3.216000080108642,,,0.0,1653542639000
7.95011617,98.28552938,-8.16455078125,3.216000080108642,,,0.0,1653542640000
7.95011651,98.28552797,-7.89581298828125,3.216000080108642,,,0.0,1653542641000
7.95011714,98.28552863,-7.451629638671875,3.216000080108642,,,0.0,1653542642000
7.95011787,98.28552827,-7.500091552734375,3.216000080108642,,,0.0,1653542643000
7.95011737,98.285528,-7.33587646484375,3.216000080108642,,,0.0,1653542644000
7.95011645,98.28552776,-7.223846435546875,3.216000080108642,,,0.0,1653542645000
7.95011582,98.28552827,-7.407257080078125,3.216000080108642,,,0.0,1653542646000
7.9501159999999995,98.28552791,-7.59454345703125,3.216000080108642,,,0.0,1653542647000
7.95011576,98.28553038,-7.734100341796875,3.216000080108642,,,0.0,1653542648000
7.95011435,98.28553044,-7.9490966796875,3.216000080108642,,221.10000610351562,0.20000000298023202,1653542649000
7.95011323,98.28553188,-8.032470703125,3.216000080108642,,,0.0,1653542650000
7.95011254,98.28553096,-8.2362060546875,3.216000080108642,,,0.0,1653542651000
7.95011209,98.28553039,-8.3861083984375,3.216000080108642,,,0.0,1653542652000
7.95011174,98.28553086,-8.49273681640625,3.216000080108642,,,0.0,1653542653000
7.95011064,98.28553108,-8.3509521484375,3.216000080108642,,221.10000610351562,0.170000001788139,1653542654000
7.95011037,98.28553227,-8.694671630859375,3.216000080108642,,,0.0,1653542655000
7.95010924,98.28553155,-8.63824462890625,3.216000080108642,,,0.0,1653542656000
7.95010808,98.28553005,-8.604278564453125,3.216000080108642,,,0.0,1653542657000
7.95010725,98.2855296,-8.600006103515625,3.216000080108642,,,0.0,1653542658000
7.95010618,98.2855283,-8.654876708984375,3.216000080108642,,,0.0,1653542659000
7.95010507,98.28552689,-8.635986328125,3.216000080108642,,,0.0,1653542660000
7.95010354,98.28552576,-8.68682861328125,3.216000080108642,,,0.0,1653542661000
7.95010232,98.28552527,-8.638702392578125,3.216000080108642,,,0.0,1653542662000
7.95010163,98.2855249,-8.740325927734375,3.216000080108642,,,0.0,1653542663000
7.95010072,98.28552457,-8.656768798828125,3.216000080108642,,,0.0,1653542664000
7.95009915,98.28552297,-8.174591064453125,3.216000080108642,,,0.0,1653542665000
7.95009776,98.2855213,-7.87347412109375,3.216000080108642,,,0.0,1653542666000
